Area,ingredient,Year,Value
Switzerland,"Hay for forage, from grasses",2020,1075.8333333333333
Switzerland,Maize for forage and silage,2020,15662.500000000002
Switzerland,"Mixed grass and legumes, for forage",2020,3256.666666666667
Switzerland,"Other forage crops, n.e.c.",2020,3519
Switzerland,"Other forage products, n.e.c.",2020,11291.25
Switzerland,"Other grasses, for forage",2020,6487.5
Switzerland,"Other legumes, for forage",2020,3793.5000000000005
Switzerland,"Rye grass, for forage",2020,1680
Switzerland,"Sorghum, for forage",2020,7070.833333333334
Switzerland,"Swedes, for forage",2020,3750
Switzerland,"Turnips, for forage",2020,6551.875
Syrian Arab Republic,Alfalfa for forage and silage,2020,8195.227272727272
Syrian Arab Republic,"Beet, for forage",2020,12585
Syrian Arab Republic,"Cabbage, for forage",2020,7986.25
Syrian Arab Republic,"Clover, for forage",2020,9276.5
Syrian Arab Republic,"Hay for forage, from grasses",2020,1252.5
Syrian Arab Republic,Maize for forage and silage,2020,10732
Syrian Arab Republic,"Mixed grass and legumes, for forage",2020,4455
Syrian Arab Republic,"Other forage crops, n.e.c.",2020,2591.25
Syrian Arab Republic,"Other forage products, n.e.c.",2020,3145
Syrian Arab Republic,"Other grasses, for forage",2020,4383.333333333333
Syrian Arab Republic,"Other legumes, for forage",2020,2476.2500000000005
Syrian Arab Republic,"Rye grass, for forage",2020,2787.5
Syrian Arab Republic,"Sorghum, for forage",2020,4611.666666666667
Syrian Arab Republic,"Swedes, for forage",2020,3750
Syrian Arab Republic,"Turnips, for forage",2020,12750
Tajikistan,Alfalfa for forage and silage,2020,5918.851351351352
Tajikistan,"Beet, for forage",2020,9916.73076923077
Tajikistan,"Cabbage, for forage",2020,7986.25
Tajikistan,"Clover, for forage",2020,6082.0999999999995
Tajikistan,"Hay for forage, from grasses",2020,1075.8333333333333
Tajikistan,Maize for forage and silage,2020,7354.5
Tajikistan,"Mixed grass and legumes, for forage",2020,3256.666666666667
Tajikistan,"Other forage crops, n.e.c.",2020,3519
Tajikistan,"Other forage products, n.e.c.",2020,4265.333333333333
Tajikistan,"Other grasses, for forage",2020,1715
Tajikistan,"Other legumes, for forage",2020,3793.5000000000005
Tajikistan,"Rye grass, for forage",2020,5695.357142857142
Tajikistan,"Sorghum, for forage",2020,7070.833333333334
Tajikistan,"Swedes, for forage",2020,3750
Tajikistan,"Turnips, for forage",2020,6551.875
Thailand,Alfalfa for forage and silage,2020,5918.851351351352
Thailand,"Beet, for forage",2020,9916.73076923077
Thailand,"Cabbage, for forage",2020,7986.25
Thailand,"Clover, for forage",2020,6082.0999999999995
Thailand,"Hay for forage, from grasses",2020,1075.8333333333333
Thailand,Maize for forage and silage,2020,9080.849056603773
Thailand,"Mixed grass and legumes, for forage",2020,3256.666666666667
Thailand,"Other forage crops, n.e.c.",2020,3519
Thailand,"Other forage products, n.e.c.",2020,4265.333333333333
Thailand,"Other grasses, for forage",2020,3898.815789473684
Thailand,"Other legumes, for forage",2020,3793.5000000000005
Thailand,"Rye grass, for forage",2020,5695.357142857142
Thailand,"Sorghum, for forage",2020,7070.833333333334
Thailand,"Swedes, for forage",2020,3750
Thailand,"Turnips, for forage",2020,6551.875
Togo,Alfalfa for forage and silage,2020,5918.851351351352
Togo,"Beet, for forage",2020,9916.73076923077
Togo,"Cabbage, for forage",2020,7986.25
Togo,"Clover, for forage",2020,6082.0999999999995
Togo,"Hay for forage, from grasses",2020,1075.8333333333333
Togo,Maize for forage and silage,2020,9080.849056603773
Togo,"Mixed grass and legumes, for forage",2020,3256.666666666667
Togo,"Other forage crops, n.e.c.",2020,3519
Togo,"Other forage products, n.e.c.",2020,4265.333333333333
Togo,"Other grasses, for forage",2020,3898.815789473684
Togo,"Other legumes, for forage",2020,3793.5000000000005
Togo,"Rye grass, for forage",2020,5695.357142857142
Togo,"Sorghum, for forage",2020,7070.833333333334
Togo,"Swedes, for forage",2020,3750
Togo,"Turnips, for forage",2020,6551.875
Tonga,Alfalfa for forage and silage,2020,5918.851351351352
Tonga,"Beet, for forage",2020,9916.73076923077
Tonga,"Cabbage, for forage",2020,7986.25
Tonga,"Clover, for forage",2020,6082.0999999999995
Tonga,"Hay for forage, from grasses",2020,1075.8333333333333
Tonga,Maize for forage and silage,2020,9080.849056603773
Tonga,"Mixed grass and legumes, for forage",2020,3256.666666666667
Tonga,"Other forage crops, n.e.c.",2020,3519
Tonga,"Other forage products, n.e.c.",2020,4265.333333333333
Tonga,"Other grasses, for forage",2020,3898.815789473684
Tonga,"Other legumes, for forage",2020,3793.5000000000005
Tonga,"Rye grass, for forage",2020,5695.357142857142
Tonga,"Sorghum, for forage",2020,7070.833333333334
Tonga,"Swedes, for forage",2020,3750
Tonga,"Turnips, for forage",2020,6551.875
Trinidad and Tobago,Alfalfa for forage and silage,2020,5918.851351351352
Trinidad and Tobago,"Beet, for forage",2020,9916.73076923077
Trinidad and Tobago,"Cabbage, for forage",2020,7986.25
Trinidad and Tobago,"Clover, for forage",2020,6082.0999999999995
Trinidad and Tobago,"Hay for forage, from grasses",2020,1075.8333333333333
Trinidad and Tobago,Maize for forage and silage,2020,9080.849056603773
Trinidad and Tobago,"Mixed grass and legumes, for forage",2020,3256.666666666667
Trinidad and Tobago,"Other forage crops, n.e.c.",2020,3519
Trinidad and Tobago,"Other forage products, n.e.c.",2020,4265.333333333333
Trinidad and Tobago,"Other grasses, for forage",2020,3898.815789473684
Trinidad and Tobago,"Other legumes, for forage",2020,3793.5000000000005
Trinidad and Tobago,"Rye grass, for forage",2020,5695.357142857142
Trinidad and Tobago,"Sorghum, for forage",2020,7070.833333333334
Trinidad and Tobago,"Swedes, for forage",2020,3750
Trinidad and Tobago,"Turnips, for forage",2020,6551.875
United Arab Emirates,Alfalfa for forage and silage,2020,8195.227272727272
United Arab Emirates,"Beet, for forage",2020,12585
United Arab Emirates,"Cabbage, for forage",2020,7986.25
United Arab Emirates,"Clover, for forage",2020,9276.5
United Arab Emirates,"Hay for forage, from grasses",2020,1252.5
United Arab Emirates,Maize for forage and silage,2020,10732
United Arab Emirates,"Mixed grass and legumes, for forage",2020,4455
United Arab Emirates,"Other forage crops, n.e.c.",2020,2591.25
United Arab Emirates,"Other forage products, n.e.c.",2020,3145
United Arab Emirates,"Other grasses, for forage",2020,4383.333333333333
United Arab Emirates,"Other legumes, for forage",2020,2476.2500000000005
United Arab Emirates,"Rye grass, for forage",2020,2787.5
United Arab Emirates,"Sorghum, for forage",2020,4611.666666666667
United Arab Emirates,"Swedes, for forage",2020,3750
United Arab Emirates,"Turnips, for forage",2020,12750
Tunisia,Alfalfa for forage and silage,2020,3902.5
Tunisia,"Beet, for forage",2020,9916.73076923077
Tunisia,"Cabbage, for forage",2020,7986.25
Tunisia,"Clover, for forage",2020,11322.5
Tunisia,"Hay for forage, from grasses",2020,1075.8333333333333
Tunisia,Maize for forage and silage,2020,6660
Tunisia,"Mixed grass and legumes, for forage",2020,3256.666666666667
Tunisia,"Other forage crops, n.e.c.",2020,3519
Tunisia,"Other forage products, n.e.c.",2020,855
Tunisia,"Other grasses, for forage",2020,3898.815789473684
Tunisia,"Other legumes, for forage",2020,3793.5000000000005
Tunisia,"Rye grass, for forage",2020,5695.357142857142
Tunisia,"Sorghum, for forage",2020,7070.833333333334
Tunisia,"Swedes, for forage",2020,3750
Tunisia,"Turnips, for forage",2020,6551.875
Türkiye,Alfalfa for forage and silage,2020,8195.227272727272
Türkiye,"Beet, for forage",2020,12585
Türkiye,"Cabbage, for forage",2020,7986.25
Türkiye,"Clover, for forage",2020,9276.5
Türkiye,"Hay for forage, from grasses",2020,1252.5
Türkiye,Maize for forage and silage,2020,10732
Türkiye,"Mixed grass and legumes, for forage",2020,4455
Türkiye,"Other forage crops, n.e.c.",2020,2591.25
Türkiye,"Other forage products, n.e.c.",2020,3145
Türkiye,"Other grasses, for forage",2020,4383.333333333333
Türkiye,"Other legumes, for forage",2020,2476.2500000000005
Türkiye,"Rye grass, for forage",2020,2787.5
Türkiye,"Sorghum, for forage",2020,4611.666666666667
Türkiye,"Swedes, for forage",2020,3750
Türkiye,"Turnips, for forage",2020,12750
Turkmenistan,Alfalfa for forage and silage,2020,5918.851351351352
Turkmenistan,"Beet, for forage",2020,9916.73076923077
Turkmenistan,"Cabbage, for forage",2020,7986.25
Turkmenistan,"Clover, for forage",2020,6082.0999999999995
Turkmenistan,"Hay for forage, from grasses",2020,1075.8333333333333
Turkmenistan,Maize for forage and silage,2020,7354.5
Turkmenistan,"Mixed grass and legumes, for forage",2020,3256.666666666667
Turkmenistan,"Other forage crops, n.e.c.",2020,3519
Turkmenistan,"Other forage products, n.e.c.",2020,4265.333333333333
Turkmenistan,"Other grasses, for forage",2020,1715
Turkmenistan,"Other legumes, for forage",2020,3793.5000000000005
Turkmenistan,"Rye grass, for forage",2020,5695.357142857142
Turkmenistan,"Sorghum, for forage",2020,7070.833333333334
Turkmenistan,"Swedes, for forage",2020,3750
Turkmenistan,"Turnips, for forage",2020,6551.875
Tuvalu,Alfalfa for forage and silage,2020,5918.851351351352
Tuvalu,"Beet, for forage",2020,9916.73076923077
Tuvalu,"Cabbage, for forage",2020,7986.25
Tuvalu,"Clover, for forage",2020,6082.0999999999995
Tuvalu,"Hay for forage, from grasses",2020,1075.8333333333333
Tuvalu,Maize for forage and silage,2020,9080.849056603773
Tuvalu,"Mixed grass and legumes, for forage",2020,3256.666666666667
Tuvalu,"Other forage crops, n.e.c.",2020,3519
Tuvalu,"Other forage products, n.e.c.",2020,4265.333333333333
Tuvalu,"Other grasses, for forage",2020,3898.815789473684
Tuvalu,"Other legumes, for forage",2020,3793.5000000000005
Tuvalu,"Rye grass, for forage",2020,5695.357142857142
Tuvalu,"Sorghum, for forage",2020,7070.833333333334
Tuvalu,"Swedes, for forage",2020,3750
Tuvalu,"Turnips, for forage",2020,6551.875
Uganda,Alfalfa for forage and silage,2020,5918.851351351352
Uganda,"Beet, for forage",2020,9916.73076923077
Uganda,"Cabbage, for forage",2020,7986.25
Uganda,"Clover, for forage",2020,6082.0999999999995
Uganda,"Hay for forage, from grasses",2020,1075.8333333333333
Uganda,Maize for forage and silage,2020,1587.5
Uganda,"Mixed grass and legumes, for forage",2020,3256.666666666667
Uganda,"Other forage crops, n.e.c.",2020,3519
Uganda,"Other forage products, n.e.c.",2020,4265.333333333333
Uganda,"Other grasses, for forage",2020,3898.815789473684
Uganda,"Other legumes, for forage",2020,3793.5000000000005
Uganda,"Rye grass, for forage",2020,5695.357142857142
Uganda,"Sorghum, for forage",2020,7070.833333333334
Uganda,"Swedes, for forage",2020,3750
Uganda,"Turnips, for forage",2020,6551.875
Ukraine,Alfalfa for forage and silage,2020,3552.0833333333335
Ukraine,"Beet, for forage",2020,9077.5
Ukraine,"Cabbage, for forage",2020,7986.25
Ukraine,"Clover, for forage",2020,4991
Ukraine,"Hay for forage, from grasses",2020,462.5
Ukraine,Maize for forage and silage,2020,6533.5
Ukraine,"Mixed grass and legumes, for forage",2020,3256.666666666667
Ukraine,"Other forage crops, n.e.c.",2020,5780
Ukraine,"Other forage products, n.e.c.",2020,4118.333333333333
Ukraine,"Other grasses, for forage",2020,2408.75
Ukraine,"Other legumes, for forage",2020,3793.5000000000005
Ukraine,"Rye grass, for forage",2020,3227.5
Ukraine,"Sorghum, for forage",2020,6542.5
Ukraine,"Swedes, for forage",2020,3750
Ukraine,"Turnips, for forage",2020,5715
North Macedonia,Alfalfa for forage and silage,2020,3966.111111111111
North Macedonia,"Beet, for forage",2020,3359.375
North Macedonia,"Cabbage, for forage",2020,5302.5
North Macedonia,"Clover, for forage",2020,2976.785714285714
North Macedonia,"Hay for forage, from grasses",2020,1075.8333333333333
North Macedonia,Maize for forage and silage,2020,8548.863636363636
North Macedonia,"Mixed grass and legumes, for forage",2020,3256.666666666667
North Macedonia,"Other forage crops, n.e.c.",2020,1072.5
North Macedonia,"Other forage products, n.e.c.",2020,1191.25
North Macedonia,"Other grasses, for forage",2020,1914.1666666666665
North Macedonia,"Other legumes, for forage",2020,2776.25
North Macedonia,"Rye grass, for forage",2020,7417.5
North Macedonia,"Sorghum, for forage",2020,5620
North Macedonia,"Swedes, for forage",2020,3750
North Macedonia,"Turnips, for forage",2020,4467.5
Egypt,Alfalfa for forage and silage,2020,3902.5
Egypt,"Beet, for forage",2020,9916.73076923077
Egypt,"Cabbage, for forage",2020,7986.25
Egypt,"Clover, for forage",2020,11322.5
Egypt,"Hay for forage, from grasses",2020,1075.8333333333333
Egypt,Maize for forage and silage,2020,6660
Egypt,"Mixed grass and legumes, for forage",2020,3256.666666666667
Egypt,"Other forage crops, n.e.c.",2020,3519
Egypt,"Other forage products, n.e.c.",2020,855
Egypt,"Other grasses, for forage",2020,3898.815789473684
Egypt,"Other legumes, for forage",2020,3793.5000000000005
Egypt,"Rye grass, for forage",2020,5695.357142857142
Egypt,"Sorghum, for forage",2020,7070.833333333334
Egypt,"Swedes, for forage",2020,3750
Egypt,"Turnips, for forage",2020,6551.875
United Kingdom of Great Britain and Northern Ireland,Alfalfa for forage and silage,2020,7015.625
United Kingdom of Great Britain and Northern Ireland,"Beet, for forage",2020,16765
United Kingdom of Great Britain and Northern Ireland,"Cabbage, for forage",2020,7986.25
United Kingdom of Great Britain and Northern Ireland,"Clover, for forage",2020,5934.166666666666
United Kingdom of Great Britain and Northern Ireland,"Hay for forage, from grasses",2020,1512.5
United Kingdom of Great Britain and Northern Ireland,Maize for forage and silage,2020,8541.07142857143
United Kingdom of Great Britain and Northern Ireland,"Mixed grass and legumes, for forage",2020,2657.5
United Kingdom of Great Britain and Northern Ireland,"Other forage crops, n.e.c.",2020,3519
United Kingdom of Great Britain and Northern Ireland,"Other forage products, n.e.c.",2020,3492.5
United Kingdom of Great Britain and Northern Ireland,"Other grasses, for forage",2020,3520
United Kingdom of Great Britain and Northern Ireland,"Other legumes, for forage",2020,3793.5000000000005
United Kingdom of Great Britain and Northern Ireland,"Rye grass, for forage",2020,5487.5
United Kingdom of Great Britain and Northern Ireland,"Sorghum, for forage",2020,7070.833333333334
United Kingdom of Great Britain and Northern Ireland,"Swedes, for forage",2020,3750
United Kingdom of Great Britain and Northern Ireland,"Turnips, for forage",2020,6551.875
United Republic of Tanzania,Alfalfa for forage and silage,2020,5918.851351351352
United Republic of Tanzania,"Beet, for forage",2020,9916.73076923077
United Republic of Tanzania,"Cabbage, for forage",2020,7986.25
United Republic of Tanzania,"Clover, for forage",2020,6082.0999999999995
United Republic of Tanzania,"Hay for forage, from grasses",2020,1075.8333333333333
United Republic of Tanzania,Maize for forage and silage,2020,1587.5
United Republic of Tanzania,"Mixed grass and legumes, for forage",2020,3256.666666666667
United Republic of Tanzania,"Other forage crops, n.e.c.",2020,3519
United Republic of Tanzania,"Other forage products, n.e.c.",2020,4265.333333333333
United Republic of Tanzania,"Other grasses, for forage",2020,3898.815789473684
United Republic of Tanzania,"Other legumes, for forage",2020,3793.5000000000005
United Republic of Tanzania,"Rye grass, for forage",2020,5695.357142857142
United Republic of Tanzania,"Sorghum, for forage",2020,7070.833333333334
United Republic of Tanzania,"Swedes, for forage",2020,3750
United Republic of Tanzania,"Turnips, for forage",2020,6551.875
United States of America,Alfalfa for forage and silage,2020,1862.5
United States of America,"Beet, for forage",2020,9916.73076923077
United States of America,"Cabbage, for forage",2020,7986.25
United States of America,"Clover, for forage",2020,6082.0999999999995
United States of America,"Hay for forage, from grasses",2020,1075.8333333333333
United States of America,Maize for forage and silage,2020,10420
United States of America,"Mixed grass and legumes, for forage",2020,3256.666666666667
United States of America,"Other forage crops, n.e.c.",2020,3519
United States of America,"Other forage products, n.e.c.",2020,4265.333333333333
United States of America,"Other grasses, for forage",2020,2212.5
United States of America,"Other legumes, for forage",2020,3793.5000000000005
United States of America,"Rye grass, for forage",2020,5695.357142857142
United States of America,"Sorghum, for forage",2020,6957.5
United States of America,"Swedes, for forage",2020,3750
United States of America,"Turnips, for forage",2020,6551.875
Burkina Faso,Alfalfa for forage and silage,2020,5918.851351351352
Burkina Faso,"Beet, for forage",2020,9916.73076923077
Burkina Faso,"Cabbage, for forage",2020,7986.25
Burkina Faso,"Clover, for forage",2020,6082.0999999999995
Burkina Faso,"Hay for forage, from grasses",2020,1075.8333333333333
Burkina Faso,Maize for forage and silage,2020,9080.849056603773
Burkina Faso,"Mixed grass and legumes, for forage",2020,3256.666666666667
Burkina Faso,"Other forage crops, n.e.c.",2020,3519
Burkina Faso,"Other forage products, n.e.c.",2020,4265.333333333333
Burkina Faso,"Other grasses, for forage",2020,3898.815789473684
Burkina Faso,"Other legumes, for forage",2020,3793.5000000000005
Burkina Faso,"Rye grass, for forage",2020,5695.357142857142
Burkina Faso,"Sorghum, for forage",2020,7070.833333333334
Burkina Faso,"Swedes, for forage",2020,3750
Burkina Faso,"Turnips, for forage",2020,6551.875
Uruguay,Alfalfa for forage and silage,2020,5490
Uruguay,"Beet, for forage",2020,9916.73076923077
Uruguay,"Cabbage, for forage",2020,7986.25
Uruguay,"Clover, for forage",2020,8560
Uruguay,"Hay for forage, from grasses",2020,1075.8333333333333
Uruguay,Maize for forage and silage,2020,12805
Uruguay,"Mixed grass and legumes, for forage",2020,3256.666666666667
Uruguay,"Other forage crops, n.e.c.",2020,3519
Uruguay,"Other forage products, n.e.c.",2020,5997.5
Uruguay,"Other grasses, for forage",2020,3960
Uruguay,"Other legumes, for forage",2020,3793.5000000000005
Uruguay,"Rye grass, for forage",2020,10087.5
Uruguay,"Sorghum, for forage",2020,11522.5
Uruguay,"Swedes, for forage",2020,3750
Uruguay,"Turnips, for forage",2020,6551.875
Uzbekistan,Alfalfa for forage and silage,2020,5918.851351351352
Uzbekistan,"Beet, for forage",2020,9916.73076923077
Uzbekistan,"Cabbage, for forage",2020,7986.25
Uzbekistan,"Clover, for forage",2020,6082.0999999999995
Uzbekistan,"Hay for forage, from grasses",2020,1075.8333333333333
Uzbekistan,Maize for forage and silage,2020,7354.5
Uzbekistan,"Mixed grass and legumes, for forage",2020,3256.666666666667
Uzbekistan,"Other forage crops, n.e.c.",2020,3519
Uzbekistan,"Other forage products, n.e.c.",2020,4265.333333333333
Uzbekistan,"Other grasses, for forage",2020,1715
Uzbekistan,"Other legumes, for forage",2020,3793.5000000000005
Uzbekistan,"Rye grass, for forage",2020,5695.357142857142
Uzbekistan,"Sorghum, for forage",2020,7070.833333333334
Uzbekistan,"Swedes, for forage",2020,3750
Uzbekistan,"Turnips, for forage",2020,6551.875
Venezuela (Bolivarian Republic of),Alfalfa for forage and silage,2020,5490
Venezuela (Bolivarian Republic of),"Beet, for forage",2020,9916.73076923077
Venezuela (Bolivarian Republic of),"Cabbage, for forage",2020,7986.25
Venezuela (Bolivarian Republic of),"Clover, for forage",2020,8560
Venezuela (Bolivarian Republic of),"Hay for forage, from grasses",2020,1075.8333333333333
Venezuela (Bolivarian Republic of),Maize for forage and silage,2020,12805
Venezuela (Bolivarian Republic of),"Mixed grass and legumes, for forage",2020,3256.666666666667
Venezuela (Bolivarian Republic of),"Other forage crops, n.e.c.",2020,3519
Venezuela (Bolivarian Republic of),"Other forage products, n.e.c.",2020,5997.5
Venezuela (Bolivarian Republic of),"Other grasses, for forage",2020,3960
Venezuela (Bolivarian Republic of),"Other legumes, for forage",2020,3793.5000000000005
Venezuela (Bolivarian Republic of),"Rye grass, for forage",2020,10087.5
Venezuela (Bolivarian Republic of),"Sorghum, for forage",2020,11522.5
Venezuela (Bolivarian Republic of),"Swedes, for forage",2020,3750
Venezuela (Bolivarian Republic of),"Turnips, for forage",2020,6551.875
Samoa,Alfalfa for forage and silage,2020,5918.851351351352
Samoa,"Beet, for forage",2020,9916.73076923077
Samoa,"Cabbage, for forage",2020,7986.25
Samoa,"Clover, for forage",2020,6082.0999999999995
Samoa,"Hay for forage, from grasses",2020,1075.8333333333333
Samoa,Maize for forage and silage,2020,9080.849056603773
Samoa,"Mixed grass and legumes, for forage",2020,3256.666666666667
Samoa,"Other forage crops, n.e.c.",2020,3519
Samoa,"Other forage products, n.e.c.",2020,4265.333333333333
Samoa,"Other grasses, for forage",2020,3898.815789473684
Samoa,"Other legumes, for forage",2020,3793.5000000000005
Samoa,"Rye grass, for forage",2020,5695.357142857142
Samoa,"Sorghum, for forage",2020,7070.833333333334
Samoa,"Swedes, for forage",2020,3750
Samoa,"Turnips, for forage",2020,6551.875
Yemen,Alfalfa for forage and silage,2020,8195.227272727272
Yemen,"Beet, for forage",2020,12585
Yemen,"Cabbage, for forage",2020,7986.25
Yemen,"Clover, for forage",2020,9276.5
Yemen,"Hay for forage, from grasses",2020,1252.5
Yemen,Maize for forage and silage,2020,10732
Yemen,"Mixed grass and legumes, for forage",2020,4455
Yemen,"Other forage crops, n.e.c.",2020,2591.25
Yemen,"Other forage products, n.e.c.",2020,3145
Yemen,"Other grasses, for forage",2020,4383.333333333333
Yemen,"Other legumes, for forage",2020,2476.2500000000005
Yemen,"Rye grass, for forage",2020,2787.5
Yemen,"Sorghum, for forage",2020,4611.666666666667
Yemen,"Swedes, for forage",2020,3750
Yemen,"Turnips, for forage",2020,12750
Zambia,Alfalfa for forage and silage,2020,5918.851351351352
Zambia,"Beet, for forage",2020,9916.73076923077
Zambia,"Cabbage, for forage",2020,7986.25
Zambia,"Clover, for forage",2020,6082.0999999999995
Zambia,"Hay for forage, from grasses",2020,1075.8333333333333
Zambia,Maize for forage and silage,2020,1587.5
Zambia,"Mixed grass and legumes, for forage",2020,3256.666666666667
Zambia,"Other forage crops, n.e.c.",2020,3519
Zambia,"Other forage products, n.e.c.",2020,4265.333333333333
Zambia,"Other grasses, for forage",2020,3898.815789473684
Zambia,"Other legumes, for forage",2020,3793.5000000000005
Zambia,"Rye grass, for forage",2020,5695.357142857142
Zambia,"Sorghum, for forage",2020,7070.833333333334
Zambia,"Swedes, for forage",2020,3750
Zambia,"Turnips, for forage",2020,6551.875
