Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,608,Philippines,5412,Yield,1651,"Pepper (Piper spp.), raw",2024,2024,kg/ha,524.6,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1707,"Pigeon peas, dry",2024,2024,kg/ha,2273,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1318,Pineapples,2024,2024,kg/ha,43227.1,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1313,Plantains and cooking bananas,2024,2024,kg/ha,11551.8,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1321,Pomelos and grapefruits,2024,2024,kg/ha,5135.6,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1510,Potatoes,2024,2024,kg/ha,16105,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,12724.8,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,113,Rice,2024,2024,kg/ha,4108.4,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1921.01,"Seed cotton, unginned",2024,2024,kg/ha,1839.2,E,Estimated value,
QCL,Crops and livestock products,608,Philippines,5412,Yield,114,Sorghum,2024,2024,kg/ha,6266.7,E,Estimated value,
QCL,Crops and livestock products,608,Philippines,5412,Yield,141,Soya beans,2024,2024,kg/ha,1359.5,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1215,Spinach,2024,2024,kg/ha,1993.1,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1354,Strawberries,2024,2024,kg/ha,9621.1,E,Estimated value,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1241.01,String beans,2024,2024,kg/ha,7841.4,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1802,Sugar cane,2024,2024,kg/ha,46169.4,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1530,Sweet potatoes,2024,2024,kg/ha,6234.9,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,1087.9,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1550,Taro,2024,2024,kg/ha,6208.8,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,14973.5,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,1766.8,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1221,Watermelons,2024,2024,kg/ha,11802.9,A,Official figure,
QCL,Crops and livestock products,608,Philippines,5412,Yield,1540,Yams,2024,2024,kg/ha,4687.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1341,Apples,2024,2024,kg/ha,22868.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1343,Apricots,2024,2024,kg/ha,3181.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1211,Asparagus,2024,2024,kg/ha,7666.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,115,Barley,2024,2024,kg/ha,4257.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1355.01,Blueberries,2024,2024,kg/ha,4960,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1702,"Broad beans and horse beans, dry",2024,2024,kg/ha,2487.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1243,"Broad beans and horse beans, green",2024,2024,kg/ha,8170.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1212,Cabbages,2024,2024,kg/ha,40738.3,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,36562.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1213,Cauliflowers and broccoli,2024,2024,kg/ha,19103.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1199.9,Cereals n.e.c.,2024,2024,kg/ha,1586.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,5368.4,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,92206.9,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,69650,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1351.01,Currants,2024,2024,kg/ha,2226.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1233,Eggplants (aubergines),2024,2024,kg/ha,9000,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1929.01,"Flax, raw or retted",2024,2024,kg/ha,2324.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1330,Grapes,2024,2024,kg/ha,4642.9,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1252,Green garlic,2024,2024,kg/ha,9272.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1374,"Hazelnuts, in shell",2024,2024,kg/ha,1781.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1659,Hop cones,2024,2024,kg/ha,1705.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1254,Leeks and other alliaceous vegetables,2024,2024,kg/ha,24150,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1214,Lettuce and chicory,2024,2024,kg/ha,22964.3,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1441,Linseed,2024,2024,kg/ha,1388.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1709.02,Lupins,2024,2024,kg/ha,1884.5,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,112,Maize (corn),2024,2024,kg/ha,7224.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1199.02,Mixed grain,2024,2024,kg/ha,3240.6,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,117,Oats,2024,2024,kg/ha,3115.4,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,26964.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,9506.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,kg/ha,3531.3,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1449.9,"Other oil seeds, n.e.c.",2024,2024,kg/ha,1687.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1349.1,Other pome fruits,2024,2024,kg/ha,5333.3,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1709.9,Other pulses n.e.c.,2024,2024,kg/ha,2397.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1349.2,Other stone fruits,2024,2024,kg/ha,3500,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,15000,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,4857.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1342.01,Pears,2024,2024,kg/ha,12576.3,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1705,"Peas, dry",2024,2024,kg/ha,2080.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,5540.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,5409.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1510,Potatoes,2024,2024,kg/ha,30181.9,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,40495.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1443,Rape or colza seed,2024,2024,kg/ha,3093.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1353.01,Raspberries,2024,2024,kg/ha,3984.5,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,116,Rye,2024,2024,kg/ha,3508.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1344.01,Sour cherries,2024,2024,kg/ha,4425.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,141,Soya beans,2024,2024,kg/ha,2585.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1215,Spinach,2024,2024,kg/ha,13800,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1354,Strawberries,2024,2024,kg/ha,5938.4,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1801,Sugar beet,2024,2024,kg/ha,66315.2,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1445,Sunflower seed,2024,2024,kg/ha,2342.8,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,118453.5,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1191,Triticale,2024,2024,kg/ha,4322.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1929.02,"True hemp, raw or retted",2024,2024,kg/ha,3457.1,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1970,Unmanufactured tobacco,2024,2024,kg/ha,2064.5,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1376,"Walnuts, in shell",2024,2024,kg/ha,2400,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,1221,Watermelons,2024,2024,kg/ha,28666.7,A,Official figure,
QCL,Crops and livestock products,616,Poland,5412,Yield,111,Wheat,2024,2024,kg/ha,5107,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1371,"Almonds, in shell",2024,2024,kg/ha,1230.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1341,Apples,2024,2024,kg/ha,22945.8,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1343,Apricots,2024,2024,kg/ha,5039.2,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1211,Asparagus,2024,2024,kg/ha,1470.6,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1311,Avocados,2024,2024,kg/ha,9524.7,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1312,Bananas,2024,2024,kg/ha,25618.6,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,115,Barley,2024,2024,kg/ha,3982.6,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1355.01,Blueberries,2024,2024,kg/ha,8558.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1702,"Broad beans and horse beans, dry",2024,2024,kg/ha,904.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1243,"Broad beans and horse beans, green",2024,2024,kg/ha,5294.7,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1212,Cabbages,2024,2024,kg/ha,29879.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,30408.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1251,Carrots and turnips,2024,2024,kg/ha,54257.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1213,Cauliflowers and broccoli,2024,2024,kg/ha,14061.2,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1199.9,Cereals n.e.c.,2024,2024,kg/ha,1636.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1344.02,Cherries,2024,2024,kg/ha,1187.2,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1373,"Chestnuts, in shell",2024,2024,kg/ha,530.8,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,43754.7,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,66791.7,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1351.01,Currants,2024,2024,kg/ha,1700,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1233,Eggplants (aubergines),2024,2024,kg/ha,68100,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1315,Figs,2024,2024,kg/ha,1037,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1330,Grapes,2024,2024,kg/ha,5299.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1252,Green garlic,2024,2024,kg/ha,16978,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1374,"Hazelnuts, in shell",2024,2024,kg/ha,306.8,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1352,Kiwi fruit,2024,2024,kg/ha,8700,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1254,Leeks and other alliaceous vegetables,2024,2024,kg/ha,30000,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1322,Lemons and limes,2024,2024,kg/ha,21269.8,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1214,Lettuce and chicory,2024,2024,kg/ha,24612.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,112,Maize (corn),2024,2024,kg/ha,9477.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,117,Oats,2024,2024,kg/ha,1629.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1450,Olives,2024,2024,kg/ha,3521.2,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2024,2024,kg/ha,34668.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1323,Oranges,2024,2024,kg/ha,20028.9,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1241.9,"Other beans, green",2024,2024,kg/ha,12000,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2024,2024,kg/ha,17227.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1349.1,Other pome fruits,2024,2024,kg/ha,7903.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1709.9,Other pulses n.e.c.,2024,2024,kg/ha,530.5,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1349.2,Other stone fruits,2024,2024,kg/ha,3187.5,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1319,"Other tropical fruits, n.e.c.",2024,2024,kg/ha,2448.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1290.9,"Other vegetables, fresh n.e.c.",2024,2024,kg/ha,25909.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1345,Peaches and nectarines,2024,2024,kg/ha,9544,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1342.01,Pears,2024,2024,kg/ha,12240.5,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1242,"Peas, green",2024,2024,kg/ha,3646,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1346,Plums and sloes,2024,2024,kg/ha,9956.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1321,Pomelos and grapefruits,2024,2024,kg/ha,11000,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1510,Potatoes,2024,2024,kg/ha,21722.4,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1235,"Pumpkins, squash and gourds",2024,2024,kg/ha,26253.8,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1353.01,Raspberries,2024,2024,kg/ha,21423.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,113,Rice,2024,2024,kg/ha,6209.2,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,116,Rye,2024,2024,kg/ha,1017.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1344.01,Sour cherries,2024,2024,kg/ha,333.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1215,Spinach,2024,2024,kg/ha,11891.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1354,Strawberries,2024,2024,kg/ha,27500,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1445,Sunflower seed,2024,2024,kg/ha,2065.9,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1324,"Tangerines, mandarins, clementines",2024,2024,kg/ha,12455,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1234,Tomatoes,2024,2024,kg/ha,90849.5,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1191,Triticale,2024,2024,kg/ha,2023.1,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1376,"Walnuts, in shell",2024,2024,kg/ha,1949.3,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,1221,Watermelons,2024,2024,kg/ha,34920.5,A,Official figure,
QCL,Crops and livestock products,620,Portugal,5412,Yield,111,Wheat,2024,2024,kg/ha,3374.1,A,Official figure,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1311,Avocados,2024,2024,kg/ha,3168.1,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1312,Bananas,2024,2024,kg/ha,52204.8,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1701,"Beans, dry",2024,2024,kg/ha,840.7,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1212,Cabbages,2024,2024,kg/ha,20098.4,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1229,Cantaloupes and other melons,2024,2024,kg/ha,542.9,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1520.01,"Cassava, fresh",2024,2024,kg/ha,5446.5,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1691,Chicory roots,2024,2024,kg/ha,19636.9,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2024,2024,kg/ha,4008.9,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1460,"Coconuts, in shell",2024,2024,kg/ha,622.2,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1610,"Coffee, green",2024,2024,kg/ha,316.8,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1232,Cucumbers and gherkins,2024,2024,kg/ha,12009.7,E,Estimated value,
QCL,Crops and livestock products,630,Puerto Rico,5412,Yield,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,2024,kg/ha,13728.9,E,Estimated value,
